,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1308,true,white,approve,1,104,48,1,0,false,2157,130.0,47.0,2,1,false,1,female
1309,true,white,approve,1,188,90,1,0,false,7500,250.0,151.0,1,1,false,2,male
1310,true,hispan,approve,1,135,64,1,3,false,4618,185.0,75.0,1,1,false,2,male
1311,false,white,approve,1,66,27,1,0,false,2213,88.5,263.4,2,1,false,1,female
1312,true,white,reject,1,152,100,1,1,false,8300,237.0,114.8,2,6,false,2,male
1313,false,black,reject,1,176,48,1,0,false,2231,185.0,15.0,4,6,false,2,male
1314,true,black,reject,1,360,972,1,3,false,81000,450.0,2020.0,4,6,true,2,male
1315,false,white,approve,1,62,47,1,1,true,3867,88.0,31.0,1,2,false,1,female
1316,true,white,approve,1,160,49,1,0,false,6256,500.0,4463.0,2,1,false,2,male
1317,false,white,approve,1,81,40,3,0,false,3320,85.0,13.5,2,5,false,1,female
1318,false,black,reject,1,117,92,1,0,false,2274,133.0,40.0,2,5,true,2,female
1319,true,white,approve,1,97,65,1,0,false,5416,190.0,26.0,1,1,false,2,male
1320,false,white,approve,1,126,74,1,0,false,3542,114.0,32.0,1,5,false,1,male
1321,true,black,approve,1,220,163,1,0,false,10970,492.0,111.0,1,1,false,1,male
1322,true,white,approve,1,102,252,1,2,false,6166,148.0,165.0,1,6,false,2,male
1323,true,white,approve,1,107,43,1,2,false,2513,146.0,57.0,2,1,false,2,male
1324,true,white,approve,1,426,160,1,2,false,13333,533.0,188.0,1,2,false,2,male
1325,true,white,reject,1,218,73,1,0,false,6096,228.0,14.0,2,6,true,2,male
1326,false,white,approve,1,66,52,1,0,false,4333,83.0,47.0,2,1,false,1,male
1327,false,white,approve,1,25,31,1,2,true,2537,227.0,472.0,2,1,false,2,female
1328,false,white,approve,1,75,46,1,1,false,2570,125.0,108.3,1,1,false,2,male
1329,true,white,approve,1,110,51,1,0,false,2253,141.0,8.0,2,1,false,2,male
1330,false,white,approve,1,105,46,1,0,false,3844,145.0,37.0,2,1,false,2,male
1331,true,black,approve,1,141,61,3,2,false,5019,180.0,42.0,2,3,false,3,male
1332,true,hispan,reject,1,178,50,2,0,false,2149,187.5,15.5,2,5,false,3,female
1333,true,white,approve,1,187,96,1,1,false,7500,258.0,84.0,1,1,false,2,male
1334,false,white,approve,1,60,36,1,0,false,2995,219.0,63.0,2,1,false,2,female
1335,true,white,approve,1,120,204,1,2,true,16666,161.0,149.0,1,1,false,1,male
1336,true,white,reject,1,105,49,1,0,false,3887,117.0,28.0,2,4,false,1,male
1337,true,white,approve,1,171,97,1,0,false,5200,195.0,46.0,1,3,false,2,male
1338,false,white,reject,1,160,31,2,1,false,2600,160.0,23.0,2,1,false,3,female
1339,true,white,reject,1,239,22,1,2,true,1600,265.0,17.0,1,1,false,2,male
1340,true,white,approve,1,226,161,1,0,false,6667,282.0,70.0,2,5,false,2,male
1341,true,white,approve,1,105,52,1,0,false,3510,133.0,76.0,2,1,false,2,male
1342,true,white,approve,1,112,46,1,0,false,1025,124.0,18.53,2,1,false,2,male
1343,true,black,reject,1,125,50,1,0,false,2539,139.0,60.0,2,6,false,1,male
1344,true,white,approve,1,138,56,1,0,false,3246,145.0,21.0,1,5,false,2,male
1345,true,white,approve,1,138,70,1,0,false,5829,145.0,13.0,1,1,false,1,male
1346,true,white,approve,1,80,40,1,2,false,2810,102.0,24.0,2,5,false,2,male
1347,true,white,approve,1,250,107,1,1,false,6891,285.0,26.0,2,1,false,2,male
1348,false,white,approve,1,113,45,1,0,false,3584,141.0,14.0,2,1,false,1,female
1349,false,white,approve,1,108,39,1,0,false,3253,135.0,42.35,2,1,false,2,female
1350,true,white,approve,1,112,55,1,2,false,4544,140.0,27.0,2,6,false,2,male
1351,false,white,approve,1,64,27,1,0,false,2107,81.0,95.0,2,4,false,1,female
1352,true,black,approve,1,150,66,1,0,false,3186,167.0,19.0,2,6,true,2,male
1353,true,white,approve,1,210,89,1,0,true,7451,290.0,18.35,4,3,true,2,male
1354,false,black,reject,1,80,28,1,0,false,2720,104.0,62.0,2,4,false,2,female
1355,true,white,approve,1,150,86,1,2,true,5000,285.0,31.0,1,1,true,2,male
1356,true,hispan,approve,1,127,43,1,0,false,3640,148.0,30.4,2,1,false,2,male
1357,true,white,approve,1,206,120,1,2,false,10000,258.0,27.0,1,5,false,2,male
1358,true,white,approve,1,100,42,1,0,false,1820,160.0,75.0,3,3,false,2,male
1359,true,white,reject,1,110,52,1,1,false,7250,140.0,0.0,2,6,false,2,male
1360,true,white,approve,1,280,108,1,1,false,7417,370.0,115.0,1,2,false,2,male
1361,true,white,approve,1,96,205,1,0,false,14880,120.0,1100.0,1,2,false,1,male
1362,true,hispan,approve,1,125,78,1,2,false,6500,125.0,19.2,2,1,false,2,male
1363,true,black,approve,1,121,84,1,0,false,2666,151.0,46.0,2,4,false,1,male
1364,false,black,approve,1,81,55,1,1,false,4606,101.0,38.0,1,2,false,2,female
1365,true,white,approve,1,133,75,1,2,false,5935,166.0,12.0,2,1,false,2,male
1366,true,white,approve,1,87,54,1,0,false,2920,147.0,106.0,2,1,false,2,male
1367,false,white,approve,1,60,33,1,0,false,2717,95.0,57.0,2,1,false,2,male
1368,true,white,approve,1,175,85,1,1,false,7115,315.0,172.0,2,2,true,2,male
1369,true,white,approve,1,144,65,1,0,false,2500,169.0,57.0,2,1,false,2,male
1370,false,white,approve,1,126,65,1,0,false,5375,140.0,25.0,2,1,false,2,female
1371,true,white,approve,1,100,36,1,5,true,1803,125.0,3.59,2,1,false,2,male
1372,true,white,approve,1,64,48,1,0,true,3943,80.0,19.0,2,1,false,2,male
1373,false,white,approve,1,40,35,1,0,false,2925,100.0,95.74,1,2,false,2,male
1374,false,white,approve,1,150,103,1,1,true,8624,550.0,10.9,1,2,true,2,female
1375,true,white,approve,1,148,60,1,1,false,2083,185.0,41.0,2,2,false,2,male
1376,false,white,reject,1,105,78,1,0,false,6500,105.0,21.0,2,6,true,1,male
1377,true,white,approve,1,70,35,1,0,false,5500,242.0,196.1,1,1,false,2,male
1378,false,white,approve,1,100,40,1,0,false,3335,145.0,40.5,2,6,false,2,female
1379,true,white,approve,1,112,48,1,0,false,2478,140.0,7.0,2,1,false,2,female
1380,true,black,reject,1,142,44,1,3,false,3242,158.0,85.0,2,6,true,2,male
1381,false,white,approve,1,92,60,1,0,false,5000,114.0,31.0,2,1,false,1,male
1382,true,white,approve,1,70,46,1,1,false,3863,218.0,32.55,1,1,false,2,male
1383,false,white,approve,1,405,168,1,0,false,12876,405.0,63.0,2,1,false,2,male
1384,true,white,approve,1,143,57,1,0,false,2425,179.0,53.0,1,1,false,2,male
1385,true,white,approve,3,92,70,1,0,false,2733,149.0,16.0,2,2,false,2,male
1386,false,white,approve,1,131,48,1,1,false,4028,131.0,29.0,2,1,false,2,female
1387,false,white,approve,1,100,34,1,0,false,3750,300.0,3.0,1,1,false,2,male
1388,true,white,approve,1,152,64,1,0,false,2135,179.0,30.4,2,5,false,2,male
1389,true,white,approve,1,97,59,1,1,false,3081,102.0,12.0,2,1,false,2,male
1390,.,white,approve,1,170,120,.,.,false,10047,145.0,103.0,2,1,false,2,female
1391,true,white,approve,1,120,60,1,2,false,4010,190.0,22.0,2,2,false,2,male
1392,true,white,approve,1,162,70,1,1,false,2958,142.0,15.0,2,1,false,2,male
1393,true,white,approve,1,187,80,1,1,false,6667,245.0,9.537,1,1,false,2,male
1394,true,white,approve,1,114,60,1,1,false,3719,143.0,41.0,2,2,false,2,female
1395,false,white,approve,1,50,46,1,0,false,1926,80.0,66.0,2,1,false,1,male
1396,false,white,reject,1,123,180,1,0,false,2858,163.0,16.0,2,6,false,2,male
1397,true,white,approve,1,92,46,1,0,false,3833,123.0,54.0,1,1,false,2,female
1398,true,white,approve,1,60,38,1,0,false,2213,190.0,86.0,2,1,false,1,male
1399,true,white,approve,1,160,91,1,0,false,3333,168.0,14.0,2,1,false,2,male
1400,false,white,reject,1,187,10,1,0,true,10416,265.0,84.0,2,2,false,2,male
1401,true,white,approve,1,105,57,1,4,false,4776,310.0,198.0,1,1,false,2,male
1402,true,white,approve,1,130,60,1,1,false,3891,176.0,11.0,1,1,false,2,male
1403,false,white,approve,1,180,128,1,0,false,6500,225.0,90.0,2,2,false,2,male
1404,true,white,approve,1,138,86,1,0,true,7142,184.0,82.0,2,2,false,2,female
1405,false,white,approve,1,187,105,1,0,false,3660,235.0,83.2,1,1,false,2,male
1406,true,white,approve,1,180,117,1,0,false,7901,185.0,29.0,2,6,false,2,male
1407,false,white,approve,1,55,73,1,0,false,6083,95.0,74.0,2,6,false,1,male
1408,true,white,approve,1,60,57,1,0,false,1894,86.0,27.0,2,1,false,1,female
1409,true,hispan,approve,1,151,81,1,0,false,3007,160.0,10.0,1,2,false,2,male
1410,false,white,approve,1,135,94,1,0,false,4250,195.0,97.0,2,1,false,2,male
1411,false,white,approve,1,150,77,1,0,false,3380,150.0,28.2,1,1,false,2,male
1412,false,white,approve,1,81,78,1,1,false,1850,108.0,171.0,1,1,false,1,female
1413,true,white,approve,1,85,47,1,0,false,3400,153.695,94.34,1,1,false,2,male
1414,true,black,approve,1,171,65,2,6,false,2792,190.0,15.0,1,1,false,3,male
1415,false,black,approve,1,148,80,1,3,false,4707,164.0,40.0,2,1,false,2,male
1416,true,white,approve,1,187,666,1,2,false,7070,268.0,32.0,1,1,false,2,male
1417,true,white,approve,1,110,54,1,0,false,2982,201.0,12.0,1,1,false,2,male
1418,false,white,approve,1,96,60,1,0,false,2306,120.0,40.1,2,5,false,1,male
1419,false,white,approve,1,152,60,4,1,false,37719,425.0,204.0,2,2,false,3,male
1420,true,white,approve,1,128,68,1,0,false,5708,160.0,120.0,1,2,true,2,male
1421,true,white,approve,1,175,187,1,0,false,7333,738.0,878.0,4,2,false,2,male
1422,false,white,reject,1,100,50,1,0,false,3417,115.0,26.0,2,2,false,1,male
1423,true,white,approve,1,111,55,1,1,false,1600,117.0,14.0,2,2,false,2,male
1424,true,white,approve,1,274,150,1,0,false,12500,365.0,78.5,1,1,false,1,male
1425,true,white,approve,1,113,47,1,0,false,1850,173.0,71.68,2,1,false,2,male
1426,true,white,approve,1,130,57,1,1,true,3466,162.0,28.0,2,1,false,2,male
1427,true,white,approve,1,125,59,1,3,false,4525,131.5,9.2,2,1,false,2,male
1428,true,white,approve,1,75,49,1,3,false,3132,75.0,9.167,2,3,false,2,male
1429,true,white,approve,1,750,477,1,2,true,39773,1150.0,2577.0,1,2,false,2,male
1430,true,white,approve,1,234,226,1,1,false,18840,285.0,2657.0,1,2,false,1,male
1431,true,hispan,approve,1,110,56,1,2,false,4652,115.0,4.0,2,1,true,1,male
1432,true,white,reject,1,55,59,1,0,false,3539,73.0,24.0,2,1,false,1,male
1433,true,white,approve,1,150,63,2,1,false,3330,210.0,8.0,2,3,false,3,male
1434,true,white,approve,1,124,43,1,1,false,3275,155.0,45.9,2,1,false,2,male
1435,true,white,approve,1,90,42,1,2,false,3477,187.0,19.0,2,1,false,1,male
1436,false,white,approve,1,123,49,1,0,false,2353,154.0,47.0,2,6,true,2,male
1437,true,black,reject,1,184,52,3,2,false,2995,193.0,7.0,2,2,false,3,male
1438,false,black,approve,1,138,69,2,0,false,3579,145.0,25.0,2,2,true,3,male
1439,true,black,reject,1,112,63,3,1,false,3835,112.0,28.0,2,5,true,3,female
1440,true,black,reject,1,150,61,1,2,false,3340,165.0,101.0,2,6,true,2,male
1441,false,black,reject,1,190,52,2,1,true,2769,200.0,7.0,2,3,false,3,male
1442,false,white,reject,1,117,89,1,1,false,3854,130.0,47.0,1,1,false,2,female
1443,true,black,reject,1,125,48,1,2,false,2309,131.0,17.0,2,5,true,2,male
1444,true,white,approve,1,60,80,2,2,false,1958,150.0,70.0,1,2,false,3,male
1445,true,white,approve,1,149,60,1,0,false,3948,165.0,6.5,1,2,false,2,male
1446,true,white,approve,1,90,57,1,0,false,2483,120.0,41.0,2,5,false,2,male
1447,true,white,approve,2,49,70,1,2,false,5833,75.0,38.0,2,2,false,2,male
1448,true,white,approve,1,30,28,1,2,false,1603,150.0,10.0,2,1,false,2,female
1449,true,white,approve,1,177,70,1,0,false,3193,222.0,78.62,2,1,false,2,male
1450,false,white,approve,1,84,85,1,0,true,7085,105.0,32.0,1,1,false,1,male
1451,true,white,approve,1,227,60,1,5,true,7500,314.0,18.0,1,3,true,2,male
1452,true,white,approve,1,96,43,1,2,false,3859,106.5,17.9,2,1,false,2,male
1453,true,white,approve,1,143,65,1,1,false,3900,150.0,18.1,2,6,false,2,male
1454,false,black,approve,1,140,65,1,0,false,3416,237.0,4.0,2,1,false,2,male
1455,true,white,approve,1,27,71,1,0,false,4601,25.0,90.5,1,1,false,2,male
1456,true,black,approve,1,118,51,1,0,false,4301,148.0,11.0,2,1,false,1,male
1457,true,white,approve,1,225,102,1,0,false,7637,290.0,83.0,1,1,false,2,male
1458,true,white,approve,1,34,100,1,1,true,8333,43.0,36.0,2,1,false,2,male
1459,false,white,approve,1,116,66,1,0,false,5500,145.0,49.39,1,1,false,1,female
1460,true,white,approve,1,145,77,1,0,false,2719,170.0,35.0,2,1,false,2,male
1461,true,white,approve,1,149,86,1,2,false,4497,166.0,20.0,2,3,false,2,male
1462,true,white,approve,1,300,198,1,1,false,15758,424.0,96.0,1,2,false,2,female
1463,true,white,approve,1,223,101,1,0,false,3833,247.0,37.0,2,1,false,2,male
1464,true,white,reject,2,173,75,1,0,false,3708,200.0,14.0,2,5,false,2,male
1465,true,white,approve,1,225,118,1,0,false,5583,250.0,30.0,2,6,false,1,male
1466,false,black,approve,1,180,99,1,0,false,4002,202.0,27.0,2,1,false,2,male
1467,true,white,approve,1,68,69,1,0,false,3708,164.0,150.0,1,2,false,1,male
1468,false,white,approve,1,99,34,1,0,false,3508,124.0,90.0,2,1,false,2,male
1469,false,black,approve,1,136,48,1,2,false,4354,170.0,39.0,1,2,false,2,male
1470,true,white,approve,1,160,101,1,0,false,8334,240.0,90.0,1,2,false,2,male
1471,true,white,approve,1,132,63,1,2,false,3207,174.0,56.0,2,1,false,2,male
1472,true,white,approve,1,187,104,1,2,false,6125,345.0,159.1,1,1,false,2,male
1473,true,hispan,approve,1,99,52,2,4,false,1635,110.0,10.8,2,1,false,3,female
1474,false,white,approve,1,107,47,1,0,false,3886,147.0,51.0,2,2,false,2,female
1475,true,white,approve,1,160,74,1,0,true,2083,265.0,120.0,1,1,false,2,male
1476,true,white,approve,1,92,39,1,2,false,3278,117.0,25.0,1,1,false,2,male
1477,true,white,approve,1,260,96,1,1,false,4242,326.0,35.0,1,6,false,2,male
1478,true,black,approve,1,126,94,3,2,true,4404,140.0,9.0,2,5,true,3,male
1479,false,white,approve,1,212,87,1,0,true,3333,265.0,49.0,1,1,false,2,female
1480,false,white,approve,1,115,53,2,0,false,4380,177.0,88.0,2,1,false,3,female
1481,true,white,approve,1,128,83,1,3,false,7740,160.0,45.0,1,2,false,2,male
1482,false,white,approve,2,240,270,1,1,false,24797,300.0,2369.0,1,1,false,1,male
1483,false,white,approve,1,135,90,1,0,false,3086,151.0,26.0,1,2,false,2,female
1484,true,white,approve,1,153,62,1,0,false,3015,161.0,16.0,2,1,false,2,male
1485,true,white,approve,1,151,66,1,0,false,3116,160.0,30.0,2,2,false,2,female
1486,false,white,approve,1,132,58,1,1,false,5191,147.0,26.9,2,6,false,2,female
1487,false,white,approve,1,100,43,1,0,false,3635,145.5,34.16,2,2,false,2,female
1488,true,white,approve,1,149,64,1,0,false,3020,165.0,18.0,1,1,false,1,male
1489,false,white,approve,1,99,45,1,0,false,3750,110.0,30.0,2,1,true,1,female
1490,false,black,reject,1,98,49,1,0,false,4166,123.0,33.0,1,6,true,1,male
1491,false,white,approve,1,140,72,1,0,false,6000,207.0,122.0,1,1,false,2,male
1492,true,white,reject,1,130,73,1,2,false,5667,163.0,8.0,2,3,false,2,male
1493,false,white,approve,1,94,44,1,0,false,3500,104.0,70.0,2,6,true,1,female
1494,false,white,approve,1,47,24,1,0,false,1993,79.0,12.0,2,1,false,1,male
1495,true,white,approve,1,145,92,1,2,false,6857,332.0,67.0,1,1,false,2,male
1496,false,black,approve,1,99,45,1,0,false,2056,110.0,21.0,2,1,false,1,male
1497,true,white,reject,1,70,70,.,4,false,2947,70.0,4.05,4,6,false,2,male
1498,true,white,approve,2,110,201,1,0,false,16692,137.0,89.0,1,2,false,1,female
1499,true,white,approve,1,98,38,1,2,false,210,122.0,34.0,2,1,false,2,female
1500,true,white,approve,1,145,72,1,0,false,6273,230.0,65.0,1,1,false,2,male
1501,false,white,approve,1,125,59,1,0,false,1750,139.0,25.0,2,3,false,2,female
1502,true,white,reject,1,110,52,1,0,false,4333,180.0,85.0,1,2,false,2,male
1503,false,white,approve,1,296,130,1,0,true,10833,367.0,235.0,1,1,false,2,male
1504,true,white,approve,1,125,79,1,1,false,5167,264.0,154.0,2,1,false,2,male
1505,true,white,approve,1,40,47,1,0,false,2608,200.0,5.0,2,2,false,1,female
1506,true,white,approve,1,250,130,1,2,false,10833,590.0,816.0,1,1,true,2,male
1507,true,black,approve,1,119,45,1,0,false,2348,125.0,7.0,1,5,false,1,male
1508,true,white,approve,1,187,112,1,0,false,6000,315.0,176.0,1,2,false,2,male
1509,true,white,approve,1,157,68,1,0,false,3500,174.0,27.5,3,2,false,2,male
1510,true,white,approve,1,276,199,1,0,false,16560,315.0,376.5,2,2,false,2,male
1511,true,white,approve,1,350,321,1,1,true,25000,750.0,870.0,1,6,false,1,male
1512,true,white,approve,1,162,41,1,1,true,3450,202.0,35.0,2,2,false,2,male
1513,true,white,approve,1,106,61,1,0,false,3044,133.0,35.0,2,1,false,2,male
1514,true,hispan,reject,1,113,48,1,1,false,2653,126.0,13.0,2,5,false,1,male
1515,true,hispan,approve,1,110,70,1,1,false,5850,210.0,76.1,2,1,false,2,male
1516,true,white,approve,1,100,56,1,4,false,4691,420.0,461.0,1,2,false,2,male
1517,true,white,approve,1,125,62,1,0,false,3700,125.0,12.0,2,2,false,2,male
1518,false,white,approve,1,100,31,1,0,false,2592,160.0,82.0,2,1,false,2,female
1519,false,white,approve,1,93,30,1,0,true,2500,143.0,55.0,2,1,false,2,female
1520,true,white,approve,1,108,51,1,3,false,2773,146.0,6.0,4,1,false,2,male
1521,false,white,approve,1,162,122,1,2,false,5532,170.0,35.0,2,5,false,2,male
1522,true,white,approve,1,373,147,1,4,false,12283,394.9,59.0,1,1,false,2,male
1523,true,white,approve,1,149,72,2,0,false,3408,165.0,21.0,2,2,false,3,male
1524,true,white,approve,2,150,198,4,2,true,16525,214.0,249.0,1,1,false,3,male
1525,true,white,approve,1,88,64,1,0,false,3250,190.0,277.0,2,2,false,1,male
1526,true,white,approve,1,230,101,1,2,false,6700,324.0,180.0,1,2,false,2,male
1527,true,white,reject,1,132,57,2,2,false,2873,140.0,26.0,2,5,false,3,male
1528,true,white,approve,1,86,240,1,1,true,16667,108.0,74.0,2,2,false,2,male
1529,true,white,approve,1,345,145,1,1,true,10366,460.0,160.0,1,5,false,1,male
1530,true,white,reject,1,95,42,1,2,false,2947,110.0,13.0,2,1,false,2,male
1531,false,white,approve,1,154,52,1,0,false,4350,220.0,403.0,2,1,false,2,female
1532,true,white,approve,1,86,33,1,0,false,1300,107.0,25.0,2,1,false,2,male
1533,true,white,approve,1,113,37,1,3,false,3095,125.0,18.0,2,1,false,2,male
1534,true,white,approve,1,128,55,1,0,false,2083,161.0,5.0,1,2,false,2,male
1535,false,white,approve,1,85,50,1,0,false,4125,106.0,30.0,2,1,false,1,female
1536,true,white,approve,1,157,77,1,0,false,3583,197.0,14.0,2,1,false,2,male
1537,false,white,approve,1,177,75,1,0,false,6250,221.0,89.0,1,1,false,1,male
1538,true,white,approve,1,234,130,1,0,false,10833,260.0,49.0,2,1,false,2,male
1539,true,hispan,reject,1,144,78,2,0,false,6500,180.0,21.5,2,4,true,3,male
1540,true,white,approve,1,246,100,1,2,false,8333,265.0,30.0,1,1,false,2,male
1541,true,white,approve,1,131,56,1,1,false,1958,145.0,4.8,1,1,false,2,male
1542,false,black,reject,1,80,36,1,2,false,3547,94.0,6.5,2,1,false,3,male
1543,true,white,approve,1,25,75,1,0,false,6300,25.0,10.1,1,1,false,2,male
1544,true,white,approve,1,500,120,1,1,false,18333,660.0,178.0,1,4,false,2,male
1545,false,white,approve,1,30,30,1,0,false,2500,134.0,73.0,2,1,false,1,female
1546,false,white,approve,1,118,51,1,0,false,2638,128.0,19.0,2,2,false,2,male
1547,false,white,approve,2,110,68,1,0,false,5769,160.0,137.0,1,1,false,2,female
1548,true,white,reject,1,176,85,1,4,true,3634,220.0,13.0,2,5,false,2,male
1549,true,white,approve,1,232,65,1,0,false,5417,292.0,95.0,2,1,false,2,female
1550,false,black,approve,1,185,350,1,0,false,29167,205.0,379.0,2,1,false,1,male
1551,false,white,approve,1,122,666,1,0,false,2166,153.0,29.0,2,5,false,2,male
1552,true,white,approve,1,160,80,1,2,true,4583,245.0,96.0,1,1,false,2,male
1553,false,hispan,reject,1,75,30,1,0,false,2435,93.0,596.0,2,2,false,1,male
1554,true,black,approve,1,224,72,1,0,false,6000,280.0,40.0,2,5,true,2,male
1555,true,white,approve,1,138,46,1,1,false,0,157.0,41.0,2,1,false,2,female
1556,true,white,approve,1,98,52,1,0,false,4334,109.0,14.0,2,2,false,2,female
1557,false,black,approve,1,96,75,2,0,false,2699,130.0,6.3,2,5,false,3,male
1558,true,white,approve,1,126,60,1,0,false,5000,157.5,8.5,2,4,false,1,male
1559,true,white,approve,2,186,78,2,1,false,5333,232.0,214.0,1,1,false,3,male
1560,true,white,approve,1,124,48,1,1,false,2360,134.0,19.0,2,2,false,2,female
1561,true,white,approve,1,130,55,1,3,false,4570,155.0,6.0,2,1,false,2,male
1562,true,white,approve,1,163,37,3,1,false,2553,245.0,7.0,2,1,false,3,male
1563,false,white,reject,1,135,71,1,0,false,5530,150.0,16.0,1,1,false,1,female
1564,true,white,approve,2,175,84,1,1,true,6500,185.0,1000000.0,1,2,false,2,male
1565,false,hispan,approve,1,122,114,1,0,false,9000,152.0,60.0,1,1,false,1,male
1566,false,white,approve,1,106,74,1,0,false,3529,117.5,17.06,2,1,false,1,female
1567,true,white,approve,1,460,260,1,2,false,10000,535.0,34.0,1,1,false,2,female
1568,false,white,approve,1,110,44,1,0,false,3691,137.0,33.9,2,1,false,2,male
1569,true,white,approve,1,297,151,1,1,false,8750,371.0,123.0,1,1,false,2,male
1570,false,white,approve,1,130,56,1,0,false,2750,169.0,73.0,2,2,false,2,male
1571,true,white,approve,1,150,67,1,2,false,4304,158.0,27.0,2,1,false,2,male
1572,true,white,approve,1,82,89,1,0,false,7400,150.0,286.0,1,1,false,1,male
1573,true,white,approve,1,110,77,1,0,false,3750,173.0,61.0,1,1,false,2,male
1574,true,white,approve,1,183,89,1,2,false,4517,229.0,22.0,1,1,false,2,male
1575,true,white,approve,1,267,86,1,0,true,5400,275.0,28.0,3,5,false,1,male
1576,true,white,approve,1,135,75,1,0,false,2214,151.0,18.0,2,2,false,2,male
1577,true,white,approve,1,123,51,1,0,false,1833,154.0,39.0,2,6,false,2,male
1578,true,white,approve,1,140,59,1,0,false,2157,176.0,46.0,2,1,false,2,male
1579,false,white,approve,2,225,19,3,0,true,17263,310.0,141.0,1,1,false,3,female
1580,true,white,approve,1,146,70,1,0,true,3583,183.0,115.0,2,1,false,2,male
1581,false,white,approve,1,106,76,1,0,false,1972,133.0,13.0,2,1,false,1,male
1582,true,white,reject,1,119,69,1,0,false,3597,164.0,11.0,2,6,true,2,male
1583,true,white,approve,1,105,53,1,1,false,3326,131.5,66.05,2,1,false,2,female
1584,true,hispan,approve,1,107,49,1,0,false,2600,134.0,20.0,2,2,false,2,male
1585,true,white,approve,1,111,90,1,0,false,4625,281.0,23.0,2,2,false,2,male
1586,true,white,approve,1,128,108,1,0,false,7500,171.0,42.0,2,1,false,1,male
1587,true,white,approve,1,106,41,1,2,false,1765,132.0,35.5,2,1,true,1,male
1588,true,white,approve,1,104,50,1,0,false,3500,130.0,8.0,2,5,false,2,male
1589,false,white,reject,1,141,63,1,0,false,4983,157.0,0.0,1,6,false,1,male
1590,true,white,approve,1,149,147,1,1,false,8333,319.0,216.0,2,1,false,1,male
1591,false,white,approve,1,105,48,1,0,false,2133,144.0,44.0,2,1,false,2,male
1592,true,white,approve,1,100,54,1,2,false,4545,204.0,28.0,2,2,false,2,male
1593,false,white,approve,1,118,62,1,0,false,3088,125.0,6.0,2,6,false,2,male
1594,true,white,approve,1,119,72,1,0,false,4340,132.0,21.0,2,6,false,2,male
1595,true,white,approve,1,276,144,1,0,true,8300,345.0,115.0,2,5,false,2,male
1596,true,white,approve,1,170,69,1,0,false,3667,215.0,60.0,2,1,false,2,male
1597,true,white,approve,2,95,36,1,1,true,2895,135.0,1000000.0,2,1,false,2,male
1598,true,black,approve,1,125,65,1,2,true,2902,156.0,47.0,1,2,false,2,male
1599,false,black,reject,1,209,126,2,0,false,6283,220.0,19.0,2,1,false,3,male
1600,false,white,approve,2,113,52,1,0,false,645,159.0,72.0,1,4,false,1,female
1601,true,white,approve,1,145,72,1,2,false,3166,270.0,23.0,1,1,false,2,male
1602,false,white,approve,1,90,39,1,0,false,3271,120.0,5.0,1,2,false,2,male
1603,false,white,approve,1,100,40,1,0,false,3159,114.75,22.0,2,1,false,2,female
1604,true,black,approve,1,170,75,1,0,false,2959,212.0,59.0,2,1,false,2,male
1605,true,white,approve,1,118,60,1,0,false,4583,135.0,23.0,2,6,false,2,male
1606,true,white,approve,1,88,53,1,0,false,2241,110.0,30.0,2,5,false,2,female
1607,true,white,reject,1,128,666,1,1,false,1792,135.0,11.82,2,2,false,2,male
1608,true,white,approve,1,800,430,1,0,true,35631,1200.0,590.0,3,1,false,2,male
1609,true,white,approve,1,84,32,1,0,false,2666,93.0,17.0,2,1,false,1,female
1610,true,white,approve,1,187,64,1,0,false,3480,208.0,32.0,1,1,false,2,male
1611,false,white,approve,1,108,72,1,0,false,6478,120.0,30.3,1,2,false,2,.
1612,true,white,approve,1,208,120,3,2,false,4865,260.0,97.0,1,2,false,3,male
1613,false,white,approve,1,153,65,1,0,false,3130,171.0,73.0,2,4,false,2,male
1614,true,hispan,approve,1,152,98,1,3,false,7041,160.0,16.0,1,1,false,2,male
1615,true,black,reject,1,138,62,2,1,false,4050,145.0,12.0,2,6,true,3,male
1616,true,black,approve,1,124,67,1,0,false,3814,155.0,68.0,2,1,false,1,male
1617,true,white,approve,1,130,71,1,1,false,2981,163.0,40.45,1,3,false,2,male
1618,true,white,approve,1,125,111,1,0,false,9250,166.0,66.3,2,1,false,1,female
1619,true,white,approve,1,243,95,1,2,false,3510,270.0,30.68,2,6,false,2,male
1620,true,white,approve,1,126,61,1,2,false,2170,147.0,39.0,1,4,false,2,male
1621,true,white,approve,1,480,330,1,0,false,20833,440.0,228.0,1,2,false,2,male
1622,false,white,approve,1,96,43,1,0,false,3583,120.0,41.0,2,1,false,1,female
1623,true,white,approve,1,188,66,3,0,true,2479,209.0,41.0,1,1,false,3,male
1624,true,white,approve,1,130,72,1,3,false,6250,168.0,24.0,1,2,false,2,male
1625,false,white,approve,1,80,43,1,0,false,2272,115.6,42.6,2,3,false,2,male
1626,false,white,approve,1,116,51,1,0,false,4333,116.0,102.0,2,1,false,2,male
1627,false,white,reject,1,83,46,1,0,false,3808,110.0,47.0,2,1,false,2,male
1628,true,white,approve,1,122,54,1,1,false,1792,135.0,11.82,2,2,false,2,male
1629,false,white,approve,1,99,24,3,0,false,1829,110.0,8.0,2,1,false,3,male
